sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,is_recid,is_violent_recid
Female,23,African-American,0,0,0,2,(M2),Susp Drivers Lic 1st Offense,1,1
Female,23,African-American,0,0,0,2,(M2),Susp Drivers Lic 1st Offense,1,1
Female,23,African-American,0,0,0,2,(M2),Susp Drivers Lic 1st Offense,1,1
Female,23,African-American,0,0,0,2,(M2),Susp Drivers Lic 1st Offense,1,1
Male,21,African-American,0,0,0,2,(F3),Grand Theft in the 3rd Degree,1,0
Male,21,African-American,0,0,0,2,(F3),Grand Theft in the 3rd Degree,1,0
Male,21,African-American,0,0,0,2,(F3),Grand Theft in the 3rd Degree,1,0
Male,21,African-American,0,0,0,2,(F3),Grand Theft in the 3rd Degree,1,0
Male,21,African-American,0,0,0,2,(F3),Grand Theft in the 3rd Degree,1,0
Male,21,African-American,0,0,0,2,(F3),Grand Theft in the 3rd Degree,1,0
Male,53,African-American,0,0,0,5,(F3),Battery on Law Enforc Officer,0,0
Male,49,Caucasian,0,0,0,2,(M1),Battery,0,0
Male,36,African-American,0,0,0,1,(M1),Driving Under The Influence,0,0
Male,22,Other,0,0,0,0,,,-1,0
Male,40,African-American,0,0,0,1,(M1),Battery,0,0
Male,58,Caucasian,0,0,0,10,(M2),Driving License Suspended,1,0
Male,62,Caucasian,0,0,0,0,(F3),Possession of Cannabis,0,0
Male,25,Caucasian,0,0,0,4,(F3),False Imprisonment,0,0
Male,51,African-American,0,0,0,15,(F3),Poss Pyrrolidinovalerophenone,1,0
Male,51,African-American,0,0,0,15,(F3),Poss Pyrrolidinovalerophenone,1,0
Male,51,African-American,0,0,0,15,(F3),Poss Pyrrolidinovalerophenone,1,0
Male,46,Caucasian,0,0,0,2,(F2),arrest case no charge,0,0
Male,46,Caucasian,0,0,0,2,(F2),arrest case no charge,0,0
Male,50,African-American,0,0,0,0,(F3),arrest case no charge,0,0
Male,50,African-American,0,0,0,0,(F3),arrest case no charge,0,0
Male,28,African-American,0,0,0,4,(M1),Battery,1,0
Male,28,African-American,0,0,0,4,(M1),Battery,1,0
Male,24,Caucasian,0,0,0,2,(F3),Felony Driving While Lic Suspd,1,0
Male,24,Caucasian,0,0,0,2,(F3),Felony Driving While Lic Suspd,1,0
Male,49,African-American,0,0,0,0,,,-1,0
Male,32,Caucasian,0,0,0,6,(F3),Driving While License Revoked,0,0
Male,24,Other,0,0,0,1,(F3),Grand Theft in the 3rd Degree,0,0
Male,30,African-American,0,0,0,5,(F3),Felony Driving While Lic Suspd,0,0
Male,56,Caucasian,0,0,0,13,(M1),Battery,0,0
Male,23,African-American,1,0,0,2,(F3),Pos Cannabis W/Intent Sel/Del,1,0
Male,23,African-American,1,0,0,2,(F3),Pos Cannabis W/Intent Sel/Del,1,0
Male,23,African-American,1,0,0,2,(F3),Pos Cannabis W/Intent Sel/Del,1,0
Male,23,African-American,1,0,0,2,(F3),Pos Cannabis W/Intent Sel/Del,1,0
Male,23,African-American,1,0,0,2,(F3),Pos Cannabis W/Intent Sel/Del,1,0
Male,38,Caucasian,0,0,0,18,(F3),arrest case no charge,0,0
Male,38,Caucasian,0,0,0,18,(F3),arrest case no charge,0,0
Female,31,Caucasian,0,0,0,0,,,-1,0
Male,25,African-American,0,0,0,1,(F3),arrest case no charge,0,0
Male,25,African-American,0,0,0,1,(F3),arrest case no charge,0,0
Male,25,African-American,0,0,0,1,(F3),arrest case no charge,0,0
Male,48,African-American,0,0,0,11,(F3),Grand Theft in the 3rd Degree,0,0
Male,48,African-American,0,0,0,11,(F3),Grand Theft in the 3rd Degree,0,0
Male,26,African-American,0,0,0,2,(F3),Criminal Attempt 3rd Deg Felon,0,0
Female,58,Caucasian,0,0,0,0,(M1),DUI Property Damage/Injury,0,0
Female,26,African-American,0,0,0,0,(F3),Grand Theft in the 3rd Degree,0,0
Female,31,African-American,0,0,0,0,,,-1,0
Male,33,Caucasian,0,0,0,3,(F3),arrest case no charge,1,0
Male,33,Caucasian,0,0,0,3,(F3),arrest case no charge,1,0
Male,33,Caucasian,0,0,0,3,(F3),arrest case no charge,1,0
Male,59,African-American,0,0,0,8,(F2),arrest case no charge,1,0
Male,59,African-American,0,0,0,8,(F2),arrest case no charge,1,0
Male,59,African-American,0,0,0,8,(F2),arrest case no charge,1,0
Male,34,African-American,0,0,0,12,(F3),arrest case no charge,0,0
Male,34,African-American,0,0,0,12,(F3),arrest case no charge,0,0
Male,44,Caucasian,0,0,0,5,(F7),arrest case no charge,0,0
Male,20,African-American,0,0,0,0,(F2),Aggrav Battery w/Deadly Weapon,1,1
Male,45,African-American,0,0,0,0,,,-1,0
Male,57,Caucasian,0,0,0,0,(M2),Fail To Obey Police Officer,1,0
Male,45,Caucasian,0,0,0,0,(F3),Driving While License Revoked,0,0
Male,45,Caucasian,0,0,0,0,(F3),Driving While License Revoked,0,0
Male,27,Hispanic,0,0,0,1,(M1),arrest case no charge,0,0
Male,37,Caucasian,0,0,0,1,(F3),arrest case no charge,1,0
Male,37,Caucasian,0,0,0,1,(F3),arrest case no charge,1,0
Male,37,Caucasian,0,0,0,1,(F3),arrest case no charge,1,0
Male,37,Caucasian,0,0,0,1,(F3),arrest case no charge,1,0
Male,43,African-American,0,0,0,0,(F3),Driving While License Revoked,1,0
Male,43,African-American,0,0,0,0,(F3),Driving While License Revoked,1,0
Male,65,African-American,0,0,0,0,(F3),Fail To Redeliv Hire/Leas Prop,0,0
Female,36,African-American,0,0,0,1,(M1),Aggrav Battery w/Deadly Weapon,0,0
Male,59,Caucasian,0,0,0,0,(M1),Driving Under The Influence,0,0
Male,35,Caucasian,0,0,0,4,(F3),Battery on Law Enforc Officer,1,0
Male,35,Caucasian,0,0,0,4,(F3),Battery on Law Enforc Officer,1,0
Male,37,African-American,0,0,0,12,(F3),Grand Theft in the 3rd Degree,0,0
Male,37,African-American,0,0,0,12,(F3),Grand Theft in the 3rd Degree,0,0
Male,37,African-American,0,0,0,12,(F3),Grand Theft in the 3rd Degree,0,0
Male,29,African-American,0,0,0,5,(F3),arrest case no charge,1,1
Female,21,African-American,0,0,0,0,(M1),Battery,0,0
Male,28,Caucasian,0,0,0,0,(M1),Battery,0,0
Male,34,African-American,0,0,0,5,(M1),Viol Injunct Domestic Violence,1,0
Male,34,African-American,0,0,0,5,(M1),Viol Injunct Domestic Violence,1,0
Male,34,African-American,0,0,0,5,(M1),Viol Injunct Domestic Violence,1,0
Female,21,Caucasian,0,0,0,0,(F3),Tampering With Physical Evidence,0,0
Male,21,Caucasian,0,0,0,1,(F3),Possession of Cocaine,0,0
Male,29,African-American,0,0,0,1,(MO3),arrest case no charge,0,0
Male,29,African-American,0,0,0,1,(MO3),arrest case no charge,0,0
Female,42,African-American,0,0,0,16,(F3),Resist Officer w/Violence,0,0
Female,42,African-American,0,0,0,16,(F3),Resist Officer w/Violence,0,0
Female,42,African-American,0,0,0,16,(F3),Resist Officer w/Violence,0,0
Male,21,African-American,0,2,1,3,(F3),Leaving the Scene of Accident,1,1
Male,69,African-American,0,0,0,1,(F3),Carrying Concealed Firearm,1,0
Male,69,African-American,0,0,0,1,(F3),Carrying Concealed Firearm,1,0
Male,69,African-American,0,0,0,1,(F3),Carrying Concealed Firearm,1,0
Male,69,African-American,0,0,0,1,(F3),Carrying Concealed Firearm,1,0
Female,49,Caucasian,0,0,0,1,(M2),Leaving Acc/Unattended Veh,0,0
Male,29,Caucasian,0,0,0,1,(F3),Burglary Conveyance Unoccup,0,0
Male,29,Caucasian,0,0,0,1,(F3),Burglary Conveyance Unoccup,0,0
Male,29,Caucasian,0,0,0,1,(F3),Burglary Conveyance Unoccup,0,0
Male,50,Caucasian,0,0,0,0,,,-1,0
Female,24,Caucasian,0,0,0,0,(M1),Battery,0,0
Male,27,African-American,0,0,0,4,(F3),Poss Pyrrolidinovalerophenone,1,0
Male,27,African-American,0,0,0,4,(F3),Poss Pyrrolidinovalerophenone,1,0
Male,27,African-American,0,0,0,4,(F3),Poss Pyrrolidinovalerophenone,1,0
Male,27,African-American,0,0,0,4,(F3),Poss Pyrrolidinovalerophenone,1,0
Female,55,African-American,0,0,0,1,(M1),Aggravated Assault W/Dead Weap,0,0
Male,19,African-American,1,2,0,3,(F1),arrest case no charge,1,1
Male,24,African-American,2,0,0,7,(M1),Viol Prot Injunc Repeat Viol,1,0
Male,24,African-American,2,0,0,7,(M1),Viol Prot Injunc Repeat Viol,1,0
Male,24,African-American,2,0,0,7,(M1),Viol Prot Injunc Repeat Viol,1,0
Male,24,African-American,2,0,0,7,(M1),Viol Prot Injunc Repeat Viol,1,0
Male,39,Other,0,0,0,1,(M2),Expired DL More Than 6 Months,0,0
Male,21,Caucasian,0,0,0,1,(F3),arrest case no charge,0,0
Male,28,Caucasian,0,0,0,0,(F3),"Poss3,4 Methylenedioxymethcath",1,0
Male,28,Caucasian,0,0,0,0,(F3),"Poss3,4 Methylenedioxymethcath",1,0
Male,28,Caucasian,0,0,0,0,(F3),"Poss3,4 Methylenedioxymethcath",1,0
Male,28,Caucasian,0,0,0,0,(F3),"Poss3,4 Methylenedioxymethcath",1,0
Male,34,African-American,0,0,0,4,(M1),Possess Cannabis/20 Grams Or Less,0,0
Male,27,African-American,0,0,0,2,(F3),arrest case no charge,1,0
Male,27,African-American,0,0,0,2,(F3),arrest case no charge,1,0
Male,27,African-American,0,0,0,2,(F3),arrest case no charge,1,0
Male,27,African-American,0,0,0,2,(F3),arrest case no charge,1,0
Male,27,African-American,0,0,0,2,(F3),arrest case no charge,1,0
Male,37,African-American,3,0,0,12,(M1),arrest case no charge,0,0
Male,37,African-American,3,0,0,12,(M1),arrest case no charge,0,0
Male,40,African-American,0,0,0,1,(F3),Aggravated Assault W/Dead Weap,0,0
Male,24,Caucasian,0,0,0,0,,,-1,0
Male,24,Caucasian,0,0,0,0,,,-1,0
Male,60,Other,0,0,0,0,(M1),DUI Property Damage/Injury,0,0
Female,36,Caucasian,0,0,0,4,(F3),Possession of Ethylone,1,0
Female,36,Caucasian,0,0,0,4,(F3),Possession of Ethylone,1,0
Male,23,Caucasian,0,0,0,0,(F3),Possession of Cannabis,0,0
Male,23,Caucasian,0,0,0,0,(F3),Possession of Cannabis,0,0
Male,34,African-American,0,0,0,19,(F3),arrest case no charge,1,1
Male,34,African-American,0,0,0,19,(F3),arrest case no charge,1,1
Male,52,Caucasian,0,0,0,0,(F3),Possession of Cocaine,0,0
Male,52,Caucasian,0,0,0,0,(F3),Possession of Cocaine,0,0
Male,38,African-American,0,0,0,13,(F3),Grand Theft in the 3rd Degree,0,0
Male,38,African-American,0,0,0,13,(F3),Grand Theft in the 3rd Degree,0,0
Male,27,African-American,0,0,1,5,(F3),Possession of Cocaine,1,1
Male,27,African-American,0,0,1,5,(F3),Possession of Cocaine,1,1
Male,27,African-American,0,0,1,5,(F3),Possession of Cocaine,1,1
Male,50,African-American,0,0,0,1,(F3),Possess Weapon On School Prop,0,0
Male,27,African-American,0,0,0,0,(F3),Crim Use of Personal ID Info,0,0
Male,22,African-American,0,1,2,1,(F3),Pos Cannabis W/Intent Sel/Del,0,0
Male,43,African-American,0,0,0,1,(F3),Felony Battery (Dom Strang),1,0
Male,43,African-American,0,0,0,1,(F3),Felony Battery (Dom Strang),1,0
Male,43,African-American,0,0,0,1,(F3),Felony Battery (Dom Strang),1,0
Male,29,Caucasian,0,0,0,0,(MO3),Prostitution/Lewdness/Assign,1,0
Male,29,Caucasian,0,0,0,0,(MO3),Prostitution/Lewdness/Assign,1,0
Male,29,Caucasian,0,0,0,0,(MO3),Prostitution/Lewdness/Assign,1,0
Male,29,Caucasian,0,0,0,0,(MO3),Prostitution/Lewdness/Assign,1,0
Female,50,Hispanic,0,0,0,1,(F3),arrest case no charge,1,0
Female,50,Hispanic,0,0,0,1,(F3),arrest case no charge,1,0
Female,50,Hispanic,0,0,0,1,(F3),arrest case no charge,1,0
Female,50,Hispanic,0,0,0,1,(F3),arrest case no charge,1,0
Male,61,Caucasian,0,0,0,1,(F3),Aggravated Assault W/Dead Weap,1,0
Male,61,Caucasian,0,0,0,1,(F3),Aggravated Assault W/Dead Weap,1,0
Male,61,Caucasian,0,0,0,1,(F3),Aggravated Assault W/Dead Weap,1,0
Male,34,African-American,0,0,0,1,(F3),arrest case no charge,0,0
Male,56,African-American,0,0,0,1,(F3),arrest case no charge,0,0
Male,56,African-American,0,0,0,1,(F3),arrest case no charge,0,0
Male,22,African-American,0,0,0,0,(F3),Grand Theft in the 3rd Degree,0,0
Male,22,African-American,0,0,0,0,(F3),Grand Theft in the 3rd Degree,0,0
Male,22,African-American,0,0,0,0,(F3),Grand Theft in the 3rd Degree,0,0
Male,31,African-American,3,0,0,16,(F3),Driving While License Revoked,1,0
Male,31,African-American,3,0,0,16,(F3),Driving While License Revoked,1,0
Male,31,African-American,3,0,0,16,(F3),Driving While License Revoked,1,0
Male,21,Caucasian,0,0,0,0,(F3),Trespassing/Construction Site,0,0
Male,23,African-American,0,0,1,1,(F3),Poss Pyrrolidinovalerophenone,1,0
Male,23,African-American,0,0,1,1,(F3),Poss Pyrrolidinovalerophenone,1,0
Male,45,Other,0,0,0,1,(F3),arrest case no charge,0,0
Male,26,Hispanic,0,0,0,3,(F2),Burglary Dwelling Occupied,0,0
Male,24,African-American,0,0,0,1,(M1),Possess Cannabis/20 Grams Or Less,1,0
Male,24,African-American,0,0,0,1,(M1),Possess Cannabis/20 Grams Or Less,1,0
Male,24,African-American,0,0,0,1,(M1),Possess Cannabis/20 Grams Or Less,1,0
Male,30,African-American,0,0,0,1,(F3),Introduce Contraband Into Jail,0,0
Male,32,African-American,0,6,5,17,(F3),arrest case no charge,1,0
Male,32,African-American,0,6,5,17,(F3),arrest case no charge,1,0
Male,61,Caucasian,0,0,0,0,(M1),Driving Under The Influence,0,0
Male,27,Caucasian,0,0,0,3,(M1),Viol Injunct Domestic Violence,0,0
Male,27,Caucasian,0,0,0,3,(M1),Viol Injunct Domestic Violence,0,0
Female,27,African-American,0,0,0,2,(M2),Operating W/O Valid License,0,0
Male,41,Hispanic,0,0,0,2,(M1),Battery,0,0
Male,25,Hispanic,0,0,0,2,(F3),Felony Driving While Lic Suspd,0,0
Male,60,Caucasian,0,0,0,0,(M2),Driving Under The Influence,0,0
Male,23,African-American,0,0,0,1,(M1),Criminal Mischief>$200<$1000,0,0
Male,40,Caucasian,0,0,0,0,(M1),Battery,0,0
Male,35,Caucasian,0,0,0,6,(F3),Grand Theft in the 3rd Degree,0,0
Male,30,Caucasian,0,0,0,0,(F3),Grand Theft in the 3rd Degree,0,0
Male,30,Caucasian,0,0,0,0,(F3),Grand Theft in the 3rd Degree,0,0
Male,34,Caucasian,0,0,0,1,(F3),arrest case no charge,0,0
Male,49,Caucasian,0,0,0,0,(F2),Aggrav Battery w/Deadly Weapon,0,0
Female,20,Caucasian,0,0,0,1,(F3),Possession Of Heroin,0,0
Female,20,African-American,0,0,0,0,(F3),Grand Theft in the 3rd Degree,0,0
Female,20,African-American,0,0,0,0,(F3),Grand Theft in the 3rd Degree,0,0
Male,48,Asian,0,0,0,0,(F3),Aggravated Assault W/dead Weap,0,0
Male,24,African-American,0,0,0,0,(M1),Battery,1,1
Male,30,African-American,0,0,0,5,(M1),Battery,0,0
Female,25,African-American,0,0,0,0,,,-1,0
Male,50,African-American,1,0,0,23,(F3),arrest case no charge,0,0
Male,50,African-American,1,0,0,23,(F3),arrest case no charge,0,0
Male,50,African-American,1,0,0,23,(F3),arrest case no charge,0,0
Male,50,African-American,1,0,0,23,(F3),arrest case no charge,0,0
Male,25,African-American,0,0,0,1,(M1),Battery,0,0
Female,20,African-American,0,0,0,0,(M1),Battery,1,0
Male,25,African-American,0,0,0,0,(MO3),arrest case no charge,0,0
Male,37,Caucasian,0,0,0,0,(F3),Possession Of Methamphetamine,0,0
Male,38,Caucasian,0,0,0,0,(M2),Susp Drivers Lic 1st Offense,1,0
Male,38,Caucasian,0,0,0,0,(M2),Susp Drivers Lic 1st Offense,1,0
Male,29,African-American,0,0,0,0,(F3),Carrying Concealed Firearm,1,0
Male,29,African-American,0,0,0,0,(F3),Carrying Concealed Firearm,1,0
Female,38,Caucasian,0,0,0,1,(M1),Petit Theft $100- $300,1,0
Male,27,African-American,0,0,0,1,(F3),Grand Theft (Motor Vehicle),1,0
Male,27,African-American,0,0,0,1,(F3),Grand Theft (Motor Vehicle),1,0
Male,27,African-American,0,0,0,1,(F3),Grand Theft (Motor Vehicle),1,0
Male,27,African-American,0,0,0,1,(F3),Grand Theft (Motor Vehicle),1,0
Male,29,African-American,0,0,0,0,,,-1,0
Male,45,Hispanic,0,0,0,0,(M1),DUI Level 0.15 Or Minor In Veh,0,0
Male,24,Other,0,0,0,0,,,-1,0
Female,29,Hispanic,0,0,0,2,(M1),Battery,0,0
Male,21,Caucasian,0,0,0,0,(M1),Battery,1,0
Male,21,Caucasian,0,0,0,0,(M1),Battery,1,0
Male,36,African-American,0,0,0,11,(M1),Battery,0,0
Male,36,African-American,0,0,0,11,(M1),Battery,0,0
Male,29,African-American,0,0,0,3,(M2),Trespass Struct/Conveyance,0,0
Male,29,African-American,0,0,0,3,(M2),Trespass Struct/Conveyance,0,0
Male,24,African-American,0,0,0,1,(F3),False Imprisonment,0,0
Male,53,Caucasian,0,0,0,3,(F3),arrest case no charge,1,0
Male,53,Caucasian,0,0,0,3,(F3),arrest case no charge,1,0
Male,36,Caucasian,0,0,0,4,(F3),Grand Theft in the 3rd Degree,1,0
Male,36,Caucasian,0,0,0,4,(F3),Grand Theft in the 3rd Degree,1,0
Male,36,Caucasian,0,0,0,4,(F3),Grand Theft in the 3rd Degree,1,0
Male,64,African-American,0,0,0,8,(M2),arrest case no charge,1,1
Male,31,African-American,0,0,0,3,(M2),Criminal Mischief Damage <$200,0,0
Male,23,African-American,0,0,0,0,(M2),Possession of Alcohol Under 21,1,0
Male,23,African-American,0,0,0,0,(M2),Possession of Alcohol Under 21,1,0
Male,26,Caucasian,0,0,0,3,(M1),Battery,0,0
Male,26,Caucasian,0,0,0,3,(M1),Battery,0,0
Male,26,Caucasian,0,0,0,3,(M1),Battery,0,0
Male,48,Caucasian,0,0,0,0,(F3),Battery on a Person Over 65,0,0
Male,27,Other,0,0,0,6,(F3),Possession of Cocaine,1,0
Male,27,Other,0,0,0,6,(F3),Possession of Cocaine,1,0
Male,27,Other,0,0,0,6,(F3),Possession of Cocaine,1,0
Male,27,Other,0,0,0,6,(F3),Possession of Cocaine,1,0
Male,21,African-American,0,0,0,0,(F3),Battery on Law Enforc Officer,0,0
Male,25,African-American,0,0,0,0,,,-1,0
Male,25,African-American,0,0,0,0,,,-1,0
Male,20,African-American,0,0,0,0,(F2),Deliver Cocaine,1,0
Male,20,African-American,0,0,0,0,(F2),Deliver Cocaine,1,0
Male,20,African-American,0,0,0,0,(F2),Deliver Cocaine,1,0
Male,20,African-American,0,0,0,0,(F2),Deliver Cocaine,1,0
Male,29,Caucasian,0,0,0,1,(M1),DUI Level 0.15 Or Minor In Veh,0,0
Male,37,African-American,0,0,0,17,(M1),Resist/Obstruct W/O Violence,0,0
Male,37,African-American,0,0,0,17,(M1),Resist/Obstruct W/O Violence,0,0
Male,51,Caucasian,0,0,0,8,(F3),Possession of Cocaine,1,0
Male,51,Caucasian,0,0,0,8,(F3),Possession of Cocaine,1,0
Male,47,Caucasian,0,0,0,2,(F3),Possession of Cocaine,1,0
Male,42,Caucasian,0,0,0,0,(F3),Possession of Cocaine,0,0
Male,23,Caucasian,0,0,0,1,(M1),DUI Property Damage/Injury,0,0
Male,49,Caucasian,0,0,0,6,(F3),Lewd or Lascivious Exhibition,0,0
Male,49,Caucasian,0,0,0,6,(F3),Lewd or Lascivious Exhibition,0,0
Male,29,Caucasian,0,0,0,2,(NI0),Ride Tri-Rail Without Paying,1,0
Male,29,Caucasian,0,0,0,2,(NI0),Ride Tri-Rail Without Paying,1,0
Male,29,Caucasian,0,0,0,2,(NI0),Ride Tri-Rail Without Paying,1,0
Male,25,African-American,1,0,0,5,(F3),Poss Pyrrolidinovalerophenone W/I/D/S,0,0
Male,25,African-American,1,0,0,5,(F3),Poss Pyrrolidinovalerophenone W/I/D/S,0,0
Male,27,African-American,0,0,1,2,(F2),Shoot Into Vehicle,1,0
Male,27,African-American,0,0,1,2,(F2),Shoot Into Vehicle,1,0
Male,45,African-American,1,0,0,16,(F3),Possession of Cocaine,0,0
Male,45,African-American,1,0,0,16,(F3),Possession of Cocaine,0,0
Male,41,Caucasian,0,0,0,0,(F3),Poss Contr Subst W/o Prescript,1,0
Female,20,African-American,0,0,0,2,(M2),arrest case no charge,0,0
Female,20,African-American,0,0,0,2,(M2),arrest case no charge,0,0
Male,31,Caucasian,0,0,0,3,(M1),Battery,1,1
Male,26,African-American,0,0,0,0,,,-1,0
Male,28,Asian,0,0,0,9,(F2),Aggravated Battery,1,0
Female,29,African-American,0,0,0,1,(F1),Robbery W/Firearm,0,0
Male,39,Caucasian,0,0,0,1,(F3),"Poss3,4 Methylenedioxymethcath",0,0
Male,33,Caucasian,0,0,0,0,(F3),Grand Theft in the 3rd Degree,0,0
Male,41,Asian,0,0,0,0,(F3),Grand Theft in the 3rd Degree,0,0
Female,21,African-American,0,1,0,1,(F3),Uttering a Forged Instrument,1,0
Female,21,African-American,0,1,0,1,(F3),Uttering a Forged Instrument,1,0
Male,48,Asian,0,0,0,0,(M1),Viol Injunct Domestic Violence,0,0
Male,27,African-American,0,0,0,3,(M1),arrest case no charge,0,0
Male,27,African-American,0,0,0,3,(M1),arrest case no charge,0,0
Male,24,Hispanic,0,0,0,0,(F2),Lewd/Lasc Battery Pers 12+/<16,0,0
Female,24,Caucasian,0,0,0,0,(M1),Battery,0,0
Male,29,African-American,0,0,0,3,(M1),Battery,1,0
Male,33,Hispanic,0,0,0,3,(F3),arrest case no charge,0,0
Male,34,African-American,0,4,0,7,(M2),arrest case no charge,0,0
Male,34,African-American,0,4,0,7,(M2),arrest case no charge,0,0
Male,21,Caucasian,0,0,0,0,(F3),Uttering a Forged Instrument,1,0
Male,21,Caucasian,0,0,0,0,(F3),Uttering a Forged Instrument,1,0
Male,21,Caucasian,0,0,0,0,(F3),Uttering a Forged Instrument,1,0
Female,31,Caucasian,0,0,2,14,(F3),Possession Of Alprazolam,0,0
Male,32,Hispanic,0,0,0,1,(F3),Aggravated Assault W/o Firearm,0,0
Male,62,Caucasian,0,0,0,0,(M1),DUI Level 0.15 Or Minor In Veh,0,0
Male,39,Caucasian,0,0,0,3,(F3),Driving While License Revoked,1,0
Male,30,African-American,0,1,0,13,(M1),Possess Cannabis/20 Grams Or Less,0,0
Male,30,African-American,0,1,0,13,(M1),Possess Cannabis/20 Grams Or Less,0,0
Male,37,Caucasian,0,0,0,0,,,-1,0
Male,37,Caucasian,0,0,0,0,,,-1,0
Male,44,Caucasian,0,0,0,0,(M1),Battery,0,0
Male,56,Caucasian,0,0,0,2,(M1),Battery,0,0
Male,56,Caucasian,0,0,0,2,(M1),Battery,0,0
Male,28,African-American,0,0,0,6,(F3),Drivg While Lic Suspd/Revk/Can,0,0
Female,26,African-American,0,0,0,6,(F3),arrest case no charge,1,1
Female,26,African-American,0,0,0,6,(F3),arrest case no charge,1,1
Female,26,African-American,0,0,0,6,(F3),arrest case no charge,1,1
Male,27,African-American,0,0,0,14,(F3),arrest case no charge,0,0
Male,23,Caucasian,0,0,0,0,(F7),Armed Kidnapping,0,0
Male,24,African-American,0,0,0,5,(F2),Strong Armed  Robbery,1,0
Male,24,African-American,0,0,0,5,(F2),Strong Armed  Robbery,1,0
Male,51,Hispanic,0,0,0,0,(M1),DUI Level 0.15 Or Minor In Veh,0,0
Male,51,Hispanic,0,0,0,1,(F3),Neglect Child / No Bodily Harm,0,0
Male,56,Caucasian,0,0,0,0,(M1),DUI - Property Damage/Personal Injury,0,0
Male,28,African-American,0,0,1,7,(F3),Grand Theft in the 3rd Degree,0,0
Male,28,African-American,0,0,1,7,(F3),Grand Theft in the 3rd Degree,0,0
Female,36,African-American,0,0,0,1,(M1),Battery,0,0
Male,21,Caucasian,0,0,1,0,(F3),Grand Theft in the 3rd Degree,0,0
Male,39,Hispanic,0,0,0,0,(F3),Aggravated Assault W/Dead Weap,0,0
Male,26,Caucasian,0,0,0,0,(F3),Battery Emergency Care Provide,0,0
Male,26,Caucasian,0,0,0,0,(F3),Battery Emergency Care Provide,0,0
Male,35,African-American,0,0,0,1,(F3),arrest case no charge,0,0
Female,38,Caucasian,0,0,0,0,(M1),Battery,0,0
Male,24,African-American,0,0,0,3,(F3),Agg Assault W/int Com Fel Dome,0,0
Male,23,African-American,0,0,0,1,(F3),Grand Theft in the 3rd Degree,0,0
Male,23,African-American,0,0,0,1,(F3),Grand Theft in the 3rd Degree,0,0
Male,28,Caucasian,0,0,0,5,(M1),Battery,1,1
Female,29,Caucasian,0,0,0,7,(F3),arrest case no charge,1,0
Female,29,Caucasian,0,0,0,7,(F3),arrest case no charge,1,0
Female,29,Caucasian,0,0,0,7,(F3),arrest case no charge,1,0
Female,29,Caucasian,0,0,0,7,(F3),arrest case no charge,1,0
Male,20,African-American,4,2,1,6,(F2),arrest case no charge,1,0
Male,20,African-American,4,2,1,6,(F2),arrest case no charge,1,0
Male,20,African-American,4,2,1,6,(F2),arrest case no charge,1,0
Female,38,Other,0,0,0,0,(F3),"Poss3,4 Methylenedioxymethcath",0,0
Male,26,African-American,0,1,1,12,(F3),arrest case no charge,0,0
Male,26,African-American,0,1,1,12,(F3),arrest case no charge,0,0
Male,26,African-American,0,1,1,12,(F3),arrest case no charge,0,0
Male,29,African-American,0,0,0,0,(M1),Battery,0,0
Female,34,Asian,0,0,0,1,(F3),Child Abuse,0,0
Male,49,African-American,0,0,0,1,(MO3),arrest case no charge,0,0
Male,29,African-American,0,0,0,11,(F3),Driving While License Revoked,1,0
Male,29,African-American,0,0,0,11,(F3),Driving While License Revoked,1,0
Male,29,African-American,0,0,0,11,(F3),Driving While License Revoked,1,0
Male,29,African-American,0,0,0,11,(F3),Driving While License Revoked,1,0
Male,34,African-American,0,0,0,8,(M1),Battery,1,0
Male,34,African-American,0,0,0,8,(M1),Battery,1,0
Male,26,African-American,0,0,0,6,(F7),Burglary Conveyance Armed,1,1
Male,58,African-American,0,0,0,0,(F3),Felony Battery (Dom Strang),0,0
Male,37,Hispanic,0,0,0,6,(F3),arrest case no charge,1,1
Male,37,Hispanic,0,0,0,6,(F3),arrest case no charge,1,1
Male,23,African-American,0,0,0,1,(F6),arrest case no charge,0,0
Male,48,Caucasian,0,0,0,0,(M2),Petit Theft,1,0
Male,61,African-American,0,0,0,9,(F3),arrest case no charge,0,0
Male,61,African-American,0,0,0,9,(F3),arrest case no charge,0,0
Male,30,African-American,0,0,0,1,(F3),Battery on Law Enforc Officer,1,0
Male,30,African-American,0,0,0,1,(F3),Battery on Law Enforc Officer,1,0
Male,30,African-American,0,0,0,1,(F3),Battery on Law Enforc Officer,1,0
Male,30,African-American,0,0,0,1,(F3),Battery on Law Enforc Officer,1,0
Male,44,African-American,0,0,0,0,(F2),Robbery / No Weapon,0,0
Male,26,African-American,0,0,0,3,(F3),arrest case no charge,1,0
Male,26,African-American,0,0,0,3,(F3),arrest case no charge,1,0
Male,46,African-American,0,0,0,3,(F3),Stalking (Aggravated),1,1
Male,46,African-American,0,0,0,3,(F3),Stalking (Aggravated),1,1
Male,36,Caucasian,0,0,0,5,(F3),Driving While License Revoked,0,0
Female,29,African-American,0,1,0,11,(F7),arrest case no charge,1,0
Female,29,African-American,0,1,0,11,(F7),arrest case no charge,1,0
Female,29,African-American,0,1,0,11,(F7),arrest case no charge,1,0
Male,26,Caucasian,0,0,0,6,(M1),Battery,0,0
